"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"Sial Q.; Shah I.A.; Jhanjhi N.Z.","Sial, Quratulain (58101474300); Shah, Imdad Ali (57923320900); Jhanjhi, N.Z. (36088700700)","58101474300; 57923320900; 36088700700","Generative ai applications for enhancing medical training","2024","Generative AI Techniques for Sustainability in Healthcare Security","","","","161","174","3","10.4018/979-8-3693-6577-9.ch009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009581925&doi=10.4018%2F979-8-3693-6577-9.ch009&partnerID=40&md5=045ea2ee8aadee14a4d4eb4d37ca6298","The significance of ongoing study and development of AI technology is emphasized as this chapter explores the part and utility of generative AI in medical education and training, examines the difficulties it encounters, and systems unborn development patterns in the medical field. We can have a better understanding of how generative AI is impacting medical education going forward and offering fresh styles for training healthcare workers by reading this thorough review. A branch of artificial intelligence called"" generative AI"" is concerned with creating systems that can produce original and cultural labors, including textbooks, music, plates, and more. These systems may produce content that mimics mortal-generated content on their own by exercising deep literacy ways, particularly generative models. The interesting field of generative artificial intelligence focuses on creating systems that can singly produce original, creative content. It makes it possible for machines to perform creative and imaginative tasks in addition to further conventional bones. By exercising generative models and deep literacy approaches, these systems may induce innovative labors that nearly mimic mortal-generated content, including literature, music, prints, and more. This system makes it possible to produce creative and original content, making it an effective tool for various uses. Generative models are central to the idea of generative AI. Generative AI enables machines to autonomously induce creative content, similar as images, music, textbooks, and more. This addresses the need for new and different content in colorful disciplines, including art, entertainment, design, and marketing. Generative AI opens new possibilities for creative expression and expands the boundaries of mortal imagination. The possibilities for creative expression are increased, and the limits of mortal imagination are pushed by generative AI. Medical training serves as a means of guaranteeing that the performance of the mortal pool is observed in a realistic and secure setting. Their use of generative AI to produce virtual cases to instruct medical scholars. These realistic clinical scenarios in the simulations were designed to help medical professionals and students make better diagnoses and treatment-related decisions. © 2025 by IGI Global Scientific Publishing. All rights reserved.","Book chapter","Final","","Scopus","2-s2.0-105009581925"
"Yin M.; Ma B.; Pan X.","Yin, Mengjiao (57291300200); Ma, Biao (59426127000); Pan, Xianyu (59219832500)","57291300200; 59426127000; 59219832500","Consumer Attitudes Towards GenAI Advertisements: A Multi-Experiment Comparative Study Based on Engagement","2024","Journal of Cases on Information Technology","26","1","","","","5","10.4018/JCIT.356502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210299987&doi=10.4018%2FJCIT.356502&partnerID=40&md5=440055419a2da5b9aa057b2ad7b27bb1","This research focuses on the attitudes of potential consumers towards generative artificial intelligence (GenAI) advertisements, employing a multi-experimental approach based on engagement to shed light on how e-marketers should leverage novel technological tools in the age of human-AI co-creation to enhance brand favorability. The experimental findings indicate the continued adaptiveness of concepts such as in-group bias, IKEA effect, and social identity theory in the GenAI era, demonstrating that (a) consumers' awareness of AI authorship (b) their level of participation in the co-creative process and (c) their perceived authenticity, significantly influence their attitudes. This study expands the boundaries of theories previously confined to human populations and provides pioneering practical guidance for AI co-creation in the realm of electronic commerce. © 2024 IGI Global. All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85210299987"
"Ngaruiya N.; Donner J.; Baru J.K.; Chege B.W.","Ngaruiya, Njeri (56951226100); Donner, Jonathan (23090160800); Baru, Joshua Kinuthia (58869880700); Chege, Babra Wanjiku (58869921200)","56951226100; 23090160800; 58869880700; 58869921200","The domestication of AI by Kenyan digital creators: This note documents the use of AI by digital creators in Kenya, using the lens of domestication theory","2023","ACM International Conference Proceeding Series","","","","71","75","5","10.1145/3628096.3628753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184372206&doi=10.1145%2F3628096.3628753&partnerID=40&md5=7de0f7488ca23a19815b1582037a5d53","This note explores the adoption and use of artificial intelligence (AI) in Kenya's digital creative sectors. Guided by a lens of domestication theory, and informed by interviews with 21 practitioners, the study documents ways in which AI is transforming traditional workflows, job roles, and skill requirements, enabling increased efficiency, automation, and creativity possibilities. Digital marketers leverage AI-powered analytics tools for data-driven insights and personalized marketing campaigns. Coders utilize AI algorithms to optimize code development, enhance software testing, and streamline debugging processes. Graphic designers incorporate AI tools for image recognition, automated design generation, and enhanced visual effects. Ghostwriters embrace AI-based writing assistants for generating content, improving productivity, and meeting client demands. Importantly, the study identifies concerns among professionals regarding job security, ethical implications, and the need for upskilling to effectively collaborate with AI technologies. © 2023 Owner/Author.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85184372206"
"George B.; Mattathil A.P.","George, Babu (10040491200); Mattathil, Anupama Peter (59654907100)","10040491200; 59654907100","Empowering African American Tourism Entrepreneurs with Generative AI: Bridging Innovation and Cultural Heritage","2025","Societies","15","2","34","","","4","10.3390/soc15020034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218853169&doi=10.3390%2Fsoc15020034&partnerID=40&md5=264eadf48c515611ab363103d2356f6c","Generative artificial intelligence (AI) present opportunities and challenges for African American tourism entrepreneurs. This paper conceptually explores how tools like language models, image generators, and creative assistants can be used for content creation, personalized marketing, and deeper customer connections. Drawing on relevant innovation- and resource-related theories, this paper examines factors influencing the adoption of generative AI among African American tourism entrepreneurs. The analysis highlights the potential to address tourism-specific needs like virtual tours, multilingual content, and conversational AI assistants. The paper recognizes challenges faced by African American entrepreneurs, including the digital divide, and suggests solutions such as partnerships and training programs aimed at responsible AI adoption. This work aims to provide a foundation for understanding how generative AI can drive innovation and cultural preservation within the African American tourism sector. © 2025 by the authors.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85218853169"
"Vishnu Vandana V.; Rao A.M.","Vishnu Vandana, . Vemuri (59144041800); Rao, A.M. (59144205500)","59144041800; 59144205500","Retrieval method as a learning intervention for long term retention and creative thinking skills","2024","Journal of Engineering Education Transformations","37","Special Issue 2","","663","665","2","10.16920/jeet/2024/v37is2/24102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194194063&doi=10.16920%2Fjeet%2F2024%2Fv37is2%2F24102&partnerID=40&md5=f9c0eb116e34163baff5606bdfda4297","Few key skills among many that are needed in the 21st century are critical thinking, creativity, collaboration, meta cognitive skills, technology literacy and decision making under uncertainty. With the emergence of ChatGPT and other Generative AI tools, there is a dire need for a distinctive way of learning and application of learning to ensure learning effectiveness. Mere content is no longer the most important factor to learn these skills but. what is needed is the ability to retrieve material learnt, in the context of application. For the learner to be able to apply the critical thinking levels and higher learning levels of Blooms taxonomy, the basic first level of remembering forms the basic foundation, particularly when the students are from first generation educated families or with disadvantaged socioeconomic backgrounds. However, when students cram for the exams, they generally get an ‘illusion of learning’, where they think they know, but in reality often they may not be able to recall what they crammed when they need it later. This is a case of inefficient investment of time and effort in learning for the student. For the teacher, it slows down the teaching process and opportunity to engage in higher order thinking level applications. Addressing the frustrations of both teacher and students, the authors applied the concept of Retrieval method for MBA I year for Marketing Management course during a semester and a survey was conducted at the end of the semester to understand the perception of students on effectiveness of Retrieval techniques. The results supported that retrieval techniques were effective in supporting the student learning. © 2023 JEET.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85194194063"
"Pedroso A.Q.A.; Mariutti F.G.","Pedroso, Alexander Quenner Aguiar (59671252900); Mariutti, Fabiana Gondim (55512036900)","59671252900; 55512036900","The human side of places: Machine learning and scientific knowledge; [O LADO HUMANO DOS LUGARES: APRENDIZADO DE MÁQUINA E CONHECIMENTO CIENTÍFICO]","2025","Janus.net","15","2","","135","150","0","10.26619/1647-7251.DT0125.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000119637&doi=10.26619%2F1647-7251.DT0125.7&partnerID=40&md5=1399b8c938cb896b7597c085bed96f6f","This study analyses the summarized and probably interpretative possibilities of the artificial intelligence (AI) tool — using a Large Language Models (LLM) platform — machine learning models — to explain Brazil's reputation abroad, as a proxy for the study. The secondary data collected were conceptually pondered, with the current literature on place brand management and artificial intelligence in marketing, based on two prompts (questions) and nine international indexes. For data analysis, content analysis was used with thematic consideration when comparing with the state of the art of national and international literature. The results demonstrate that the comparative analysis between the returns of the platform and the indexes with the existing literature highlights the dichotomous reputation and the complex image of Brazil in global contexts, such as political, economic, social and cultural aspects. Furthermore, it is possible to note the variation in Brazil's positions in the selected indexes that are relevant to the perception of a country's reputation, in which the responses generated, despite being related to specific themes present in the indexes, do not show that the sources originate from scientific literature or systematic methods. This work contributes to the theoretical and methodological care of researchers on studies on city, region or country branding using LLM and AI tools. It is discovered that machine learning related to scientific knowledge considerably lacks the realities or nuances of the human side of the place, regarding the creative thinking of sensory and imaginary perception in experiencing a city, region or country, literally, living, visiting, working, studying, undertaking, investing, immigrating, etc. In this multidimensional context, the existing and necessary theoretical and practical proximity of place brand’s management studies with foundations of International Relations is reinforced.. © 2025, Observare. All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-86000119637"
"Fu X.","Fu, Xiao (60184114400)","60184114400","Innovative Research on New Media Advertising Teaching Mode Driven by Generative AI Integration Path of AI Evaluation System and Talent Cultivation under Human-Machine Collaborative","2025","Proceedings of 2025 International Conference on Artificial Intelligence and Smart Manufacturing, ICAISM 2025","","","","849","853","0","10.1145/3756423.3756563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021336113&doi=10.1145%2F3756423.3756563&partnerID=40&md5=daed7e9ff2d2261fa3c02e300ba407a6","Generative AI has presented a dual opportunity to increase the efficiency and innovation of the new media advertising education, but the depth of its integration with the goal of talent cultivation has not been fully explored. Based on the theory of ""human-machine collaborative creation""and ""AI dynamic assessment"", this research puts forward a new framework for cultivating talents: ""Technology Empowerment - Capability Development - Ethics Shaping.""Through the development of a two-loop teaching model, which includes ""creative idea-content production-strategy optimization,""and the integration of a multidimensional AI assessment system, the experimental results show that the model not only reduces the duration of the project, but also improves the students' technical application skills, cross-disciplinary cooperation, and ethical awareness. The research suggests a deep integration of AI tool chain with talent training goals, using dynamic feedback mechanism and cooperation platform between school and enterprise.  © 2025 Copyright held by the owner/author(s).","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105021336113"
"Seshachelam U.S.; Canabady C.; Kalaivendan E.","Seshachelam, Udhaya Shree (60347535400); Canabady, Calarany (60347314200); Kalaivendan, Elakia (60347649500)","60347535400; 60347314200; 60347649500","Leveraging Generative AI in Management Decision Making: Opportunities and Challenges","2026","Communications in Computer and Information Science","2653 CCIS","","","109","125","0","10.1007/978-3-032-13026-6_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105028363198&doi=10.1007%2F978-3-032-13026-6_8&partnerID=40&md5=a61434720d78348929c50bbe7ee3ff45","Generative Artificial Intelligence (GenAI) confers about a class of AI systems proficient in engendering new content—such as text, images, music, or code—grounded on input data. Leveraging advanced models like Generative Adversarial Networks (GANs), Variational Autoencoders (VAEs), and autoregressive transformers (e.g., GPT models), GenAI mimics human ingenuity and cognition. This capability allows GenAI to create accurate synthetic data, draft documents, create designs, and simulate scenarios, among other applications. This paper examines the application of three prominent GenAI models—ChatGPT, GitHub Copilot, and DALL-E—in real-world management scenarios. In all these LLM, the user must identify the problem, analyze, deciding what AI tools can be used and what type of decision support reports to be generated. The user must develop prompt engineering knowledge for working with wide range of LLMs. Chat GPT are effective because of their high context understanding, wide range of domain support. Copilot can be used as a rapid prototype builder. DALL-E is widely used in visualization, branding, product design. Case studies highlight their effectiveness in customer support, software development, and creative marketing campaigns, respectively. The results indicate significant efficiency gains (up to 50%), cost savings (up to 25%), error reduction (up to 30%), and increased engagement (up to 40%). Despite these benefits, challenges such as ethical concerns, data security, and the need for human oversight persist. The study underscores the importance of strategic integration and robust governance frameworks to harness GenAI’s potential while mitigating associated risks. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.","Conference paper","Final","","Scopus","2-s2.0-105028363198"
"","","","17th International Conference on Cross-Cultural Design, CCD 2025, held as part of the 27th HCI International Conference, HCII 2025","2025","Lecture Notes in Computer Science","15783 LNCS","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009209497&partnerID=40&md5=0972005aa6d18bab064f59c0e9ff30da","The proceedings contain 29 papers. The special focus in this conference is on Cross-Cultural Design. The topics include: Research on Innovative Education Model Based on AIGC Technology to Promote Interdisciplinary STEAM Learning in K12; An Empirical Study on the Technological Acceptance of AIGC in Design Education: A Multidimensional Analysis Based on Structural Equation Modeling; Co-creation and Spontaneous Interaction in Higher Education: An AI-Digital Platform for Showcasing Student-Driven Design Outcomes; Factors Influencing Technology Learning in a Bio-Sensing STEM Program: Exploring Socio-Cultural Factors for Secondary School Students; Embodied Interaction Assistance System (EIAs) for Enhancing Cross-Cultural Education: Designing Immersive and Personalized Learning Experiences; quantum Resonance in Educational Design: Aesthetic Principles Inspired by Dionysian Spirit and Poetic Wisdom; designing Augmented Reality-Based Tools for Enhancing Children’s Art Learning of Intangible Cultural Heritage; research on Cross Disciplinary Practice of Creative Design Curriculum in the Era of Cultural and Technological Integration; real Visualization Attracts More? The Cross-Cultural Difference Study of Consumer Visual Perception on Album Cover Design of Music Streaming Platforms; user-Centered Design of a Smart Home Voice System for Older Chinese Adults; a New Paradigm of Apparel Design Path in the Human-Machine Collaborative Model; can Large Language Models Effectively Implement Abusive Language Detection Across Domains and Across Languages?; what is Secret Recipe Behind Digital Marketing? The Study of Cross-Cultural Differences in Consumers’ Visual Perception and Personality on Digital Marketing Attitude; identifying Key Features for Classifying Takeover Performance in Level 3 Autonomous Vehicles with Consideration of Takeover Readiness; human-Centric Kitchen Ecosystems: A Mixed-Methods Study on Behavioral Chains and High-Demand Design Priorities.","Conference review","Final","","Scopus","2-s2.0-105009209497"
"Chan A.; Suryadipura D.; Sukmadewi R.; Kurniawati L.","Chan, Arianis (57195494039); Suryadipura, Dadan (57223888850); Sukmadewi, Rani (57742691300); Kurniawati, Linda (57547418100)","57195494039; 57223888850; 57742691300; 57547418100","Modeling Behavioral Intentions: The Interplay of Perceived Ease of Use and Usefulness in AI Marketing Technology Acceptance on Creative Industry","2026","Review of Integrative Business and Economics Research","15","2","","204","220","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105030674278&partnerID=40&md5=a3fc79987a9be3908dbff8da54c12087","The adoption of Artificial Intelligence (AI) in marketing strategies is essential for Micro, Small, and Medium Enterprises (MSMEs) in the creative industry to remain competitive. This study examines the relationship between Perceived Ease of Use (PE), Perceived Usefulness (PU), and Behavioral Intention to Use (BU) within the Technology Acceptance Model (TAM) framework. Using Structural Equation Modeling-Partial Least Squares (SEM-PLS) on 228 respondents from the creative industry in West Java, the findings reveal that both PE and PU positively and significantly influence BU. Additionally, PU enhances PE, indicating an interconnected relationship between these variables. Mediation analysis shows that PE mediates the effect of PU on BU, highlighting the importance of user-friendly AI solutions. The study underscores the need for AI marketing tools to be both easy to use and beneficial to encourage adoption among MSMEs. These findings provide practical insights for developers and policymakers to design AI solutions that foster broader technology acceptance in the creative industry. © 2026 GMP Press and Printing.","Article","Final","","Scopus","2-s2.0-105030674278"
"Brocato E.D.; Davis C.","Brocato, E. Deanne (56888585000); Davis, Cassandra (57215776750)","56888585000; 57215776750","Transforming Marketing Creative Capacities: The Role of Artificial Intelligence in Minimizing Creative Constraints","2026","Journal of Marketing Education","48","1","","42","52","0","10.1177/02734753241312350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217167122&doi=10.1177%2F02734753241312350&partnerID=40&md5=1403eae2730877f5c41d9c8c6c8009fa","Artificial intelligence (AI) is poised to transform the way marketing activities are conducted and, as such, how educators prepare students for the ever-changing marketing landscape. As AI becomes increasingly integrated into marketing practices, it is crucial to examine its potential impact on marketing education. This research investigates the use of AI in a marketing Promotions Strategy course, a key component of marketing curriculum and one that poses challenges to students who struggle with creativity. Drawing on literature concerning creative anxiety, this research empirically examines how AI can shape students’ perceptions, experiences, and outcomes when faced with projects that demand creativity. The results of this study suggest that AI can serve as a valuable tool in assisting students to overcome the obstacles and challenges often stemming from a deficiency in creative expertise and proficiency in creative technologies. © The Author(s) 2025","Article","Final","","Scopus","2-s2.0-85217167122"
"Cutler K.","Cutler, Kelly (57998580500)","57998580500","Practice papers From test to scale: Leveraging generative AI for the five ‘C’s odigital marketing","2025","Applied Marketing Analytics","10","4","","303","317","0","10.69554/JFKW4935","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002069087&doi=10.69554%2FJFKW4935&partnerID=40&md5=644db314a264ac3f0cf110c953987f6e","Digital marketing has become increasingly complex with the proliferation of new technologies, platforms and data sources competing for shrinking marketing budgets and waning consumer attention spans. Increased government scrutiny and focus on consumer protection have also created additional difficulty and competition for digital marketers. Simultaneously, innovations in machine learning and generative artificial intelligence (GenAI) are driving new levels of operational efficiency, offering marketers transformative tools to enhance productivity. However, many organisations are not prepared to introduce this new technology and create a culture of testing and scaling AI technologies within the organisation. Adoption of advanced tools represents significant opportunities for digital marketers combined with challenges in a business environment bogged down by regulatory concerns, employee apprehension and rising operational costs. To navigate these tumultuous times successfully, digital marketers require a healthy blend of advanced technical knowledge and calculated risk-taking. By concentrating on the five ‘C’s of digital marketing (content, creative, campaigns, conversions and customer), marketers can identify the best instances for adopting GenAI into their process. To maximise impact and efficiency, marketers must commit to bringing GenAI into the organisation with a streamlined method. This paper introduces the ITMS (introduce, test, measure, scale) framework, offering a four-step progression for AI projects from start to scale. With these frameworks, digital marketers can lead an organisation to increased productivity by introducing new and useful GenAI tools to create meaningful value and drive quantifiable efficiency. © 2025, Henry Stewart Publications. All rights reserved.","Article","Final","","Scopus","2-s2.0-105002069087"
"Sharma P.; Kumar A.V.S.; Jyotiyana M.; Alrabea A.","Sharma, Priyanka (57199422437); Kumar, A.V. Senthil (56888921600); Jyotiyana, Monika (57219417847); Alrabea, Adnan (36760509000)","57199422437; 56888921600; 57219417847; 36760509000","Generative AI Tools: From Algorithms to Applications","2026","Generative AI Tools: From Algorithms to Applications","","","","1","248","0","10.1201/9781003476023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105031020246&doi=10.1201%2F9781003476023&partnerID=40&md5=2605ad78d05c0d7c87536df9d8819a34","Generative AI algorithms have become transformative forces in today’s digital landscape, revolutionizing industries from healthcare and finance to creative arts and software development by enabling machines to create human-like content, automate complex tasks, and generate innovative solutions at unprecedented scale and speed. These applications are driving significant productivity gains across organizations, with AI-powered tools like large language models, image generators, and code assistants helping professionals streamline workflows, enhance creativity, and solve problems that were previously time-intensive or required specialized expertise. The strategic importance of Generative AI extends beyond operational efficiency, as it represents a fundamental shift toward intelligent automation that is reshaping competitive advantages, creating new business models, and establishing AI literacy as a critical skill for future workforce success. Generative AI Tools: From Algorithms to Applications is a reference for researchers that consolidates rapidly evolving methodologies, theoretical foundations, and practical implementations. Highlights include: Generative AI tools and the marketing industry A comprehensive overview of ChatGPT ChatGPT integration in IoT ecosystems Providing a structured framework for understanding this complex and fast-moving field, the book enables researchers to build upon established knowledge more efficiently, avoid redundant work, and identify promising research directions by offering systematic coverage of current state-of-the-art techniques, their limitations, and emerging challenges that require innovative solutions. Bridging the gap between theoretical concepts and real-world applications, the book helps researchers understand not only how these algorithms work but also their practical implications, ethical considerations, and potential societal impacts, which is crucial for developing responsible and impactful AI research agendas. © 2026 selection and editorial matter, Priyanka Sharma, Senthil Kumar AV, Monika Jyotiyana, and Adnan Alrabea; individual chapters, the contributors.","Book","Final","","Scopus","2-s2.0-105031020246"
"Ogawa N.; Okafuji Y.; Hatada Y.; Baba J.","Ogawa, Nami (57190287004); Okafuji, Yuki (56596697300); Hatada, Yuji (57207827489); Baba, Jun (57205597941)","57190287004; 56596697300; 57207827489; 57205597941","Understanding Collaboration between Professional Designers and Decision-making AI: A Case Study in the Workplace","2025","Proceedings of the ACM on Human-Computer Interaction","9","7","CSCW505","","","0","10.1145/3757686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105019504101&doi=10.1145%2F3757686&partnerID=40&md5=f24f9e8984c62f8b569a62d8f06a11b2","The rapid development of artificial intelligence (AI) has fundamentally transformed creative work practices in the design industry. Existing studies have identified both opportunities and challenges for creative practitioners in their collaboration with generative AI and explored ways to facilitate effective human-AI co-creation. However, there is still a limited understanding of designers' collaboration with AI that supports creative processes distinct from generative AI. To address these gaps, this study focuses on understanding designers' collaboration with decision-making AI, which supports the convergence process in the creative workflow, as opposed to the divergent process supported by generative AI. Specifically, we conducted a case study at an online advertising design company to explore how professional graphic designers at the company perceive the impact of decision-making AI on their creative work practices. The case company incorporated an AI system that predicts the effectiveness of advertising design into the design workflow as a decision-making support tool. Findings from interviews with 12 designers identified how designers trust and rely on AI, its perceived benefits and challenges, and their strategies for navigating the challenges. Based on the findings, we discuss design recommendations for integrating decision-making AI into the creative design workflow.  © 2025 Copyright held by the owner/author(s).","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105019504101"
"Hermes K.","Hermes, Kirsten (57190793430)","57190793430","Creative Cyborgs: Virtual 3D Characters as Artist Identities for Musicians","2024","Innovation in Music: Adjusting Perspectives","","","","163","180","0","10.4324/9781003396550-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212891161&doi=10.4324%2F9781003396550-15&partnerID=40&md5=7bb0bcc30414ba474fbf7ae3763cf9af","This paper explores DIY approaches to creating virtual avatars as a means of creating a compelling artistic identity. Custom 3D characters can form part of strong marketing strategies and allow musicians to explore their creativity in the visual domain. After a review of existing case studies, which include ABBA Voyage, Lil Miquela, Holly+, Hatsune Miku and others, the landscape of DIY tools for creating virtual characters is investigated. These include video game engines, 3D graphics software, simplified character creation tools, commercially released video games, virtual chat rooms and generative AI. An experiment is carried out, whereby the author creates a virtual doll in Blender, and uses Mixamo and Plask, an AI-based motion capture tool, to apply movement from a real-live dance performance to the doll. Csikszentmihalyi’s flow theory is used to reflect on the overall creative process. While the creative process was enjoyable and productive, flow was often hindered by the fact that some tools had a very steep learning curve, while others were easy to use, but creatively restrictive. Overall, while it is possible for musicians to create virtual characters through a DIY approach, this requires considerable skill development and extra time on the behalf of the artist. © 2025 selection and editorial matter, Jan-Olof Gullö, Russ Hepworth-Sawyer, Dave Hook, Mark Marrington, Justin Paterson, and Rob Toulson; individual chapters, the contributors","Book chapter","Final","","Scopus","2-s2.0-85212891161"
"Basty R.; Kropczynski J.; Halse S.","Basty, Roshanak (59553454200); Kropczynski, Jess (57203796190); Halse, Shane (57192938128)","59553454200; 57203796190; 57192938128","EMPOWERING FACULTY IN CREATIVE AND CULTURAL DISCIPLINES: AI LITERACY AND IMAGE GENERATOR INTEGRATION IN HIGHER EDUCATION","2025","Journal of Information Technology Education: Innovations in Practice","24","","","1","32","0","10.28945/5666","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105029384134&doi=10.28945%2F5666&partnerID=40&md5=e35415df3dc47777d89c02b174432888","Aim/Purpose This study empirically analyzes how a tailored AI literacy initiative can empower higher education faculty in creative and cultural-focused disciplines to adopt AI image generators into their courses. It achieves that by first identifying the foun-dational components required for developing an AI literacy initiative for inte-grating AI image generators into creative and cultural courses (RQ1) and then assessing how an AI literacy workshop designed around these components in-fluences faculty’s perceived confidence, understanding, and readiness to adopt AI image generators (RQ2). Background The proliferation of AI image generators has disrupted the Creative and Cul-tural Industries (CCI), creating both opportunities and challenges for educators. Faculty face barriers such as limited technical skills, ethical concerns, and a lack of pedagogical strategies. Despite growing interest, few AI literacy initiatives are tailored to the unique needs of creative and culturally-focused faculty. Our study is presented against such a backdrop. Methodology A two-phase mixed-methods approach was conducted. Phase One involved fo-cus group interviews (Activity 1) with faculty in CCI-focused disciplines (e.g., arts, design, architecture, marketing, music, fashion, film, IT, and the like) to identify key components for designing an AI literacy initiative. In Phase Two, the designed workshop (Activity 2) was delivered to 51 CCI faculty from a mid-western university. Data was collected through pre- and post-workshop surveys, as well as live polls to assess changes in participants’ perception around AI im-age generators’ adoption into their courses. Contribution This study offers multiple contributions. The systematic data collection and analysis of participants’ data (empirical contribution) through a mixed-methods approach, which combines statistical analysis and human-AI thematic analysis (methodological contribution), informed the design and development of an AI literacy workshop (artifactual contribution) tailored for higher education faculty in CCI disciplines. Additionally, it contributes to the underexplored area of adopting image generators ethically and via pedagogical best practices into crea-tive and cultural education. Findings In Activity 1, the key components for designing an AI literacy initiative tailored for CCI faculty include technical skills, ethical awareness, and pedagogical strat-egies combined with practical applications and continuous AI Literacy sup-port/resources. In Activity 2, faculty showed a positive attitudinal shift. They reported increased confidence, pedagogical and ethical awareness, access to in-stitutional resources, and practical applications post-workshop. They expressed appreciation for image generators as complementary tools and readiness to inte-grate them into their teaching. Recommendations for Practitioners Institutions should support faculty development through accessible AI tools, discipline-based literacy resources, hands-on training, and ongoing learning op-portunities tailored to them. Interdisciplinary collaboration and developing ethi-cal guidelines are essential for responsible GenAI adoption. Recommendations for Researchers Future research should examine the long-term impacts of AI literacy initiatives on teaching and learning outcomes, exploring other multimodal GenAIs, and include broader stakeholders (e.g., students, administrators, and even technolo-gists). Impact on Society Equipping higher education faculty with AI literacy around GenAIs fosters re-sponsible technology adoption and use, enhances teaching practices and learn-ing outcomes, and prepares students to thrive in an AI-driven workforce, where humans and AIs can co-exist, collaborate, and co-create. Future Research Future research should include longitudinal studies to assess faculty engagement and student outcomes. Expanding future research across institutions and aca-demic levels (e.g., K-12) will help develop scalable, discipline-specific AI literacy resources, initiatives, and frameworks. © (2025), (Informing Science Institute). All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105029384134"
"Oztabak C.","Oztabak, Cigdem (59659447200)","59659447200","AI-Generated Folklore for Culturally Resonant Storytelling in the Digital Age: Bridging Tradition and Technology in Storytelling","2024","Understanding Generative AI in a Cultural Context: Artificial Myths and Human Realities","","","","161","183","6","10.4018/979-8-3693-7235-7.ch007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219139578&doi=10.4018%2F979-8-3693-7235-7.ch007&partnerID=40&md5=1313953d62a92a0d24163f17f8883e19","As digital technologies evolve, AI's role in crafting and disseminating cultural narratives presents a groundbreaking opportunity for marketers to engage digital natives through personalized, culturally resonant storytelling. This research explores the potential of AI-generated folklore to revolutionize marketing by creating narratives that bridge generational gaps and enhance global connectivity. It also addresses the ethical implications and stresses the importance of authenticity in leveraging AI for storytelling, ensuring that these narratives celebrate cultural diversity rather than misappropriating it. By examining the dynamic relationship between technology, culture, and marketing, this study proposes a new paradigm where AI is not merely a tool for targeting and analysis but a creative collaborator capable of crafting content that resonates deeply on a human level. © 2025 by IGI Global Scientific Publishing. All rights reserved.","Book chapter","Final","","Scopus","2-s2.0-85219139578"
